qid,question_text,target,preprocessed_text
0b7f397179d0c973e55a,"I mean no offense, but will there ever be a cure for homosexual attraction?",1,"['mean', 'offense', 'ever', 'cure', 'homosexual', 'attraction']"
848e1e3c34f9959be391,Any girls want too know a secret us guys do with our boners?,1,"['girl', 'want', 'know', 'secret', 'u', 'guy', 'boner']"
f0ebdc6fdddae4ba4f8b,"If progressives truly fear ""natural monopolies"", then wouldn't they wish to see the forced breakup of Google, thus limiting Google's ability to positively shape our world in the manner it has been doing to achieve dominance in the first place?",1,"['progressive', 'truly', 'fear', 'natural', 'monopoly', 'wish', 'see', 'forced', 'breakup', 'google', 'thus', 'limiting', 'google', 'ability', 'positively', 'shape', 'world', 'manner', 'ha', 'achieve', 'dominance', 'first', 'place']"
3ea743ea2d23551d7b84,"Why is it that Italians are deemed as lazy when the working week is 45 hours per week, longer than Germany and the low countries and all the other English speaking countries?",1,"['italian', 'deemed', 'lazy', 'working', 'week', '45', 'hour', 'per', 'week', 'longer', 'germany', 'low', 'country', 'english', 'speaking', 'country']"
edcb9f02529c46bce29e,"If I say that I am ""born gay"" can I also say the same about being lazy? Or is there choice involved in each of those?",1,"['say', 'born', 'gay', 'also', 'say', 'lazy', 'choice', 'involved']"
83fe03a30ab336b46c14,Should Trump win a Nobel Prize for solving the North Korean problem?,1,"['trump', 'win', 'nobel', 'prize', 'solving', 'north', 'korean', 'problem']"
d8bc338e399bcfa61eaf,Is Hillary Clinton a serial killer?,1,"['hillary', 'clinton', 'serial', 'killer']"
eee8d57e6d03f7173009,"During a rape, is it possible that the woman is secretly enjoying the whole episode of unexpected sex?",1,"['rape', 'possible', 'woman', 'secretly', 'enjoying', 'whole', 'episode', 'unexpected', 'sex']"
f8c79fe18e397f565359,How could Obama’s administration allow illegal immigrants come into the U.S. starting in 2011?,1,"['could', 'obama', 'administration', 'allow', 'illegal', 'immigrant', 'come', 'u', 'starting', '2011']"
06af6e07171263249019,Why is it that the only two contributions blacks have made to society is peanut butter and rap music?,1,"['two', 'contribution', 'black', 'made', 'society', 'peanut', 'butter', 'rap', 'music']"
fcb82eb16bfd4de22bb0,Can I eat slaves?,1,"['eat', 'slave']"
4e3bd6a050d388e4bed3,Should the USA become more like Canada and offer free education and free healthcare to all its citizens? Should taxes be raised to absurd levels to attempt to pay for these services? Should doctor’s salaries be government controlled?,1,"['usa', 'become', 'like', 'canada', 'offer', 'free', 'education', 'free', 'healthcare', 'citizen', 'tax', 'raised', 'absurd', 'level', 'attempt', 'pay', 'service', 'doctor', 'salary', 'government', 'controlled']"
8997564b3af1d083e033,Why do people think PBS has a liberal bias?,1,"['people', 'think', 'pb', 'ha', 'liberal', 'bias']"
f1aed4d0ba423a4e67fe,Why are a lot of Liberals much more hateful than the conservatives they claim to have the moral high ground over?,1,"['lot', 'liberal', 'much', 'hateful', 'conservative', 'claim', 'moral', 'high', 'ground']"
0c4fc861575e6000c2de,Can Donald Trump shoot lasers out his ass?,1,"['donald', 'trump', 'shoot', 'laser']"
d4d0717a5b511e9e2076,"Is there anyone who has done sex with her mom, is it right or wrong to do sex with our own mom?",1,"['anyone', 'ha', 'done', 'sex', 'mom', 'right', 'wrong', 'sex', 'mom']"
a3fc0a387e5607f7fd3f,Why don't these anti-Trump people ever have truthful and legitimate arguments? Are they incapable of telling apart the truth from the lies?,1,"['anti', 'trump', 'people', 'ever', 'truthful', 'legitimate', 'argument', 'incapable', 'telling', 'apart', 'truth', 'lie']"
a5bf60c435afe49b23c2,"Is homosexuality still popular among Turkish men, just like back in the days with the Janissaries?",1,"['homosexuality', 'still', 'popular', 'among', 'turkish', 'men', 'like', 'back', 'day', 'janissary']"
1b9ceb04036eda918325,"Why did my 19yo mature, intelligent ex get into a relationship with a (genuinely) very immature, dumb 17yo (only just 17 too) almost right after we broke up? It makes no sense, and it creeps me out a bit. They’re entirely unsuited to each other",1,"['19yo', 'mature', 'intelligent', 'ex', 'get', 'relationship', 'genuinely', 'immature', 'dumb', '17yo', '17', 'almost', 'right', 'broke', 'make', 'sense', 'creep', 'bit', 'entirely', 'unsuited']"
fdd615b17bc48fdebd37,How do you increase crime rates so increased government spending on prison rather than school can be justified and politicians can keep getting re-elected?,1,"['increase', 'crime', 'rate', 'increased', 'government', 'spending', 'prison', 'rather', 'school', 'justified', 'politician', 'keep', 'getting', 'elected']"
fcb7fe175cfe135fe800,When will Pakistani army salvage our Pakistani pride by annihilating the USA?,1,"['pakistani', 'army', 'salvage', 'pakistani', 'pride', 'annihilating', 'usa']"
97b851ac2e8b6a965977,"Why can't Trump ban the book ‘Fire and Fury’, as the book's intentions are clearly destructive to Trump and the office of the president?",1,"['trump', 'ban', 'book', 'fire', 'fury', 'book', 'intention', 'clearly', 'destructive', 'trump', 'office', 'president']"
7f605270e423303d2505,"After doing to Ukraine, will Russia use the Russian minorities as a reason to launch future attack to Estonia, Latvia and Lithuania?",1,"['ukraine', 'russia', 'use', 'russian', 'minority', 'reason', 'launch', 'future', 'attack', 'estonia', 'latvia', 'lithuania']"
a66dc2243ddf4cfd8576,Should Congress pass a bill that renames the Libertarian Party the Liebertarian Potty?,1,"['congress', 'pas', 'bill', 'renames', 'libertarian', 'party', 'liebertarian', 'potty']"
75be0eaea93f31755180,Why are people so against banning AR-15’s? Is there a good logical reason why the public needs such access to military grade weapons? Especially at the cost of human lives?,1,"['people', 'banning', 'ar', '15', 'good', 'logical', 'reason', 'public', 'need', 'access', 'military', 'grade', 'weapon', 'especially', 'cost', 'human', 'life']"
340443dab7871f8bbb47,Do You Belive that there is a rights for Israel and Jewish People In Jerusalem?,1,"['belive', 'right', 'israel', 'jewish', 'people', 'jerusalem']"
4e209f0a204d223ddf9b,Do psychopaths eat children?,1,"['psychopath', 'eat', 'child']"
ce203bedccd7aae3e309,Why is anyone supporting Megan Kelly and her dishonest attempts to produce women who falsely accuse men of sexual harassment?,1,"['anyone', 'supporting', 'megan', 'kelly', 'dishonest', 'attempt', 'produce', 'woman', 'falsely', 'accuse', 'men', 'sexual', 'harassment']"
c3b37037b7a83d462d58,"If the strongest alpha males got to reproduce with females, then why are beta males not eliminated by years of evolution?",1,"['strongest', 'alpha', 'male', 'got', 'reproduce', 'female', 'beta', 'male', 'eliminated', 'year', 'evolution']"
8fe0460fd684b8087b49,Will you give your brother a blow job if he asks for it?,1,"['give', 'brother', 'blow', 'job', 'asks']"
5375246821e0ad3dd761,Why do guys wear tight jeans even though they have the option of getting a bigger size?,1,"['guy', 'wear', 'tight', 'jean', 'even', 'though', 'option', 'getting', 'bigger', 'size']"
8cd6874cc647c079de67,"Did anyone actually ask Trump, ""why are you so narcissistic""? How does Trump perceive his mental illness?",1,"['anyone', 'actually', 'ask', 'trump', 'narcissistic', 'doe', 'trump', 'perceive', 'mental', 'illness']"
872a43ad09764f6b1f78,Why do cuckservatives hate women soldiers so much?,1,"['cuckservatives', 'hate', 'woman', 'soldier', 'much']"
99e78572653387237cfd,"If feminists don't want to change their names when they get married, should they get married?",1,"['feminist', 'want', 'change', 'name', 'get', 'married', 'get', 'married']"
6c737f93de22b78640c5,How should I punish my daughter?,1,"['punish', 'daughter']"
5c71087345c701051df2,Is Trump as stupid as he looks or does he just appear stupid because he is appealing to his political base which has the intellect of a 7 year old?,1,"['trump', 'stupid', 'look', 'doe', 'appear', 'stupid', 'appealing', 'political', 'base', 'ha', 'intellect', '7', 'year', 'old']"
567ff5d8a684d04547a4,Is the hero worshipping mindset in the Indian subcontinent the main reason why we are seeing too many of the same questions about Lionel Messi and Cristiano Ronaldo?,1,"['hero', 'worshipping', 'mindset', 'indian', 'subcontinent', 'main', 'reason', 'seeing', 'many', 'question', 'lionel', 'messi', 'cristiano', 'ronaldo']"
95e80bce030c38f13373,How does Luminary Cream function?,1,"['doe', 'luminary', 'cream', 'function']"
ab676dd82658becb6acb,Why did Jumla man oppose the Aadhar scheme?,1,"['jumla', 'man', 'oppose', 'aadhar', 'scheme']"
bef58ed4bf1030a07c30,Why does the majority of Argentines have brown skin yet consider themselves as white?,1,"['doe', 'majority', 'argentine', 'brown', 'skin', 'yet', 'consider', 'white']"
c454045d93ed79e3da9a,"Who is better, Puerto Ricans or Dominicans?",1,"['better', 'puerto', 'ricans', 'dominican']"
de7e39829ff04dc2caa5,"Singh word is only the property of the Sikh religion, but why do Hindus use it for their self?",1,"['singh', 'word', 'property', 'sikh', 'religion', 'hindu', 'use', 'self']"
7110c25f5c1489d113e1,"Was the criminalization of marijuana in the US (1900-1940) a result of racism following the influx of Mexicans into the US? If so, in what ways?",1,"['wa', 'criminalization', 'marijuana', 'u', '1900', '1940', 'result', 'racism', 'following', 'influx', 'mexican', 'u', 'way']"
57f1eea642867235e0cd,Why did the navy replace the best fighter in the world (the F14) with the pile of garbage that is the F18?,1,"['navy', 'replace', 'best', 'fighter', 'world', 'f14', 'pile', 'garbage', 'f18']"
da91aaff95e84e512996,Do white nationalists accept Japanese as 'honorary aryans' since Hitler did?,1,"['white', 'nationalist', 'accept', 'japanese', 'honorary', 'aryan', 'since', 'hitler']"
afe70a0cad0c96fc6e60,Are most people just magically asked in school if they are transgender and sent to a gender doctor even if their parents are assholes? How do most transgender people find out what they are and transition at an early age?,1,"['people', 'magically', 'asked', 'school', 'transgender', 'sent', 'gender', 'doctor', 'even', 'parent', 'asshole', 'transgender', 'people', 'find', 'transition', 'early', 'age']"
d1f633887feefd475516,Are people still being ubducted & turned into zombies in South Africa?,1,"['people', 'still', 'ubducted', 'turned', 'zombie', 'south', 'africa']"
862572294295adad5d6a,Are most bipolar people fat?,1,"['bipolar', 'people', 'fat']"
297e9284fbbfb4be7cce,Should Muslim countries ban all lingerie as it promotes sexual lust?,1,"['muslim', 'country', 'ban', 'lingerie', 'promotes', 'sexual', 'lust']"
1fdb6fd56f78bccbe13a,Can an omniscient god defeat humans?,1,"['omniscient', 'god', 'defeat', 'human']"
1effc0eb1718fccd5a8c,How can I convence my mom to do sex with mee?,1,"['convence', 'mom', 'sex', 'mee']"
593a90ac176d48e812b8,Why do men stare at women's butt? And does that lead him to fall in love with her?,1,"['men', 'stare', 'woman', 'butt', 'doe', 'lead', 'fall', 'love']"
c305bd3aa12ae840b5d6,Why are people so ignorant about light it up blue and don't they know that all the raised money goes to autism speaks that's a hate group and wants to get rid of or silence autistic people?,1,"['people', 'ignorant', 'light', 'blue', 'know', 'raised', 'money', 'go', 'autism', 'speaks', 'hate', 'group', 'want', 'get', 'rid', 'silence', 'autistic', 'people']"
065dfd28a2b858a68d4f,Are Chinese -characters just ugly and stupid?,1,"['chinese', 'character', 'ugly', 'stupid']"
02950dde4d2de07dd1b9,Will you fucking unsubscribe me right NOW?,1,"['fucking', 'unsubscribe', 'right']"
bec99e48fdd9d8462b02,Should we consider a desire to change ones gender (transgender) to be a mental illness or other form of disease?,1,"['consider', 'desire', 'change', 'one', 'gender', 'transgender', 'mental', 'illness', 'form', 'disease']"
36095454749203838d9c,So I have a question is Trump stupid or just the worst?,1,"['question', 'trump', 'stupid', 'worst']"
be9a04484fb644355842,Has anyone started an online business from home this year?,1,"['ha', 'anyone', 'started', 'online', 'business', 'home', 'year']"
95b2e10e139e5315f330,How do you stop this stupid site sending emails they are a fucking meniss?,1,"['stop', 'stupid', 'site', 'sending', 'email', 'fucking', 'meniss']"
7c62459b471773c8e433,Can Americans afford a $3 a day wage like the Chinese do?,1,"['american', 'afford', '3', 'day', 'wage', 'like', 'chinese']"
d4f4c137eed2acc3beeb,Do women have rights?,1,"['woman', 'right']"
9fb835d895306534a4e9,Why are Italian people so egotistical?,1,"['italian', 'people', 'egotistical']"
b24b99a0293965b45253,Do you remember the horrible Challenger mission disaster? How is it that they are still alive and accounted for today?,1,"['remember', 'horrible', 'challenger', 'mission', 'disaster', 'still', 'alive', 'accounted', 'today']"
a35a041e3e3fda0150b5,Is a 10 year-old who is attracted to 2 year-olds a pedophile?,1,"['10', 'year', 'old', 'attracted', '2', 'year', 'old', 'pedophile']"
1016bf8b6cc2ca1f4c82,Why is the Mostar bridge so important for the so-called ''Bosniaks'' when it's litteraly a genocidal creation from during the Ottoman conquest (with no meaning whatsoever unlike the Mehmed Pasha Sokolovic bridge)?,1,"['mostar', 'bridge', 'important', 'called', 'bosniaks', 'litteraly', 'genocidal', 'creation', 'ottoman', 'conquest', 'meaning', 'whatsoever', 'unlike', 'mehmed', 'pasha', 'sokolovic', 'bridge']"
ba6b160d5e9fe2dc3e99,"Does the Seventh Day Adventist Church have a future? Their top theologians concluded in secret meetings held some years ago, that their key doctrine, the investigative judgement, is not a Bible based doctrine.",1,"['doe', 'seventh', 'day', 'adventist', 'church', 'future', 'top', 'theologian', 'concluded', 'secret', 'meeting', 'held', 'year', 'ago', 'key', 'doctrine', 'investigative', 'judgement', 'bible', 'based', 'doctrine']"
0acd7002071f8bee1bae,Why is Mexico screwed up?,1,"['mexico', 'screwed']"
a51a6cb0a58099f13f06,"Do mainstream Muslims support killing converts/""apostates""?",1,"['mainstream', 'muslim', 'support', 'killing', 'convert', 'apostate']"
fc05aea6c0e6a26ee2e7,"Do you think it is pettiness that forced an airline to take the word ""Palestinian"" from a Palestinian style couscous, because of hateful backlash by Zionist supporters, and people threatening to boycott the airline?",1,"['think', 'pettiness', 'forced', 'airline', 'take', 'word', 'palestinian', 'palestinian', 'style', 'couscous', 'hateful', 'backlash', 'zionist', 'supporter', 'people', 'threatening', 'boycott', 'airline']"
24b5ebabcd98a7e45468,I don't have enough faith to be an atheist. How do you?,1,"['enough', 'faith', 'atheist']"
e2d0840468d9fd13d6c6,Why Indians do not work hard but feel lazy?,1,"['indian', 'work', 'hard', 'feel', 'lazy']"
736c9ff9d491a239332e,Do Bosniaks believe Armenian Genocide is real?,1,"['bosniaks', 'believe', 'armenian', 'genocide', 'real']"
d910bd5276c2595d6b41,"According to Jeranism Stonehenge, Rome, Greece, Pyramid of Giza, Egypt, and the history of Britain are all fake. How did he discover this?",1,"['according', 'jeranism', 'stonehenge', 'rome', 'greece', 'pyramid', 'giza', 'egypt', 'history', 'britain', 'fake', 'discover']"
cd4c27f56ce62063eaa2,Is feminism a hoax?,1,"['feminism', 'hoax']"
2821419495c27d5a7508,Who started this dumb Quora website that consists entirely of straw-man questions asked by people with axes to grind?,1,"['started', 'dumb', 'quora', 'website', 'consists', 'entirely', 'straw', 'man', 'question', 'asked', 'people', 'ax', 'grind']"
5d3362bb1e07bd88a7d5,Is it bad to be a white?,1,"['bad', 'white']"
36039ae7faa60502c4ec,"If priests frequently abuse children, does that mean Catholics are child molesters?",1,"['priest', 'frequently', 'abuse', 'child', 'doe', 'mean', 'catholic', 'child', 'molester']"
fa91a1999d8d874c896f,Is it likely that this attitude of vengeance in Chinese mindset is due to their ethnicity? How come they embraced Buddhism - a creed that promotes empathy and compassion?,1,"['likely', 'attitude', 'vengeance', 'chinese', 'mindset', 'due', 'ethnicity', 'come', 'embraced', 'buddhism', 'creed', 'promotes', 'empathy', 'compassion']"
53971675a703e231ad22,Why are Bengali women considered attractive in the rest of the country but not Bengali men?,1,"['bengali', 'woman', 'considered', 'attractive', 'rest', 'country', 'bengali', 'men']"
ef2fe099c25fd47b9614,Why would a narcissist tell the empath about the incest he had with his mother in detail?,1,"['would', 'narcissist', 'tell', 'empath', 'incest', 'mother', 'detail']"
a5185cdfc43376fdc618,Is multiculturalism an excuse for the inferior colored races and religions to invade and degrade the superior white Christian race?,1,"['multiculturalism', 'excuse', 'inferior', 'colored', 'race', 'religion', 'invade', 'degrade', 'superior', 'white', 'christian', 'race']"
22a8a065e95ec73cadb2,Why are Quora moderators such pussies?,1,"['quora', 'moderator', 'pussy']"
6d693c42819a8b3eb0d7,Have conservatives destroyed Quora?,1,"['conservative', 'destroyed', 'quora']"
4c268fd9edb30f2ef18f,I only like to date good looking men. But most good looking men seem shallow and judge women by looks. Why is that?,1,"['like', 'date', 'good', 'looking', 'men', 'good', 'looking', 'men', 'seem', 'shallow', 'judge', 'woman', 'look']"
b7347e450dea23dd90b4,How did lesbian Supreme Court Justice Elana Kagan vote on the Christian Bakers Gay Wedding Cake case?,1,"['lesbian', 'supreme', 'court', 'justice', 'elana', 'kagan', 'vote', 'christian', 'baker', 'gay', 'wedding', 'cake', 'case']"
98ca90a3be5b070c0429,Why don't liberals stop using drugs?,1,"['liberal', 'stop', 'using', 'drug']"
36aac2f633ac4b4f607d,Why do Muslims breed like pigs?,1,"['muslim', 'breed', 'like', 'pig']"
ea6635435980ca7d8531,"Do Israelis believe that their state is legitimate, especially considering that they came out of nowhere to a land where a nation already existed?",1,"['israeli', 'believe', 'state', 'legitimate', 'especially', 'considering', 'came', 'nowhere', 'land', 'nation', 'already', 'existed']"
20e784e03a3118d2fdf5,Are Muslims allowed to have sex in a roller coaster?,1,"['muslim', 'allowed', 'sex', 'roller', 'coaster']"
6b5c9187121a12b3a873,What was commonly the wrong opinion of the Jews?,1,"['wa', 'commonly', 'wrong', 'opinion', 'jew']"
29d025bf3074cb0ac696,"If I pee in moms mouth, when she cries does it mean she like it? I peed in her mouth and she crys, tears of joy or sad tear…",1,"['pee', 'mom', 'mouth', 'cry', 'doe', 'mean', 'like', 'peed', 'mouth', 'cry', 'tear', 'joy', 'sad', 'tear']"
560ee436ab82d0d5d17d,"Why is Hollywood, California, U.S.A. such a dump? It's embarrassing.",1,"['hollywood', 'california', 'u', 'dump', 'embarrassing']"
09e00de1e3c1b4b6552f,Is Trump the fattest/most obese POTUS ever? Is it unfair of him to name-call other world leaders for being fat?,1,"['trump', 'fattest', 'obese', 'potus', 'ever', 'unfair', 'name', 'call', 'world', 'leader', 'fat']"
7247e22f994788a0e27d,Who is more stupid: Venezuelans whom voted for Chavez and/or Maduro or Colombians whom even after watching on TV how things really are in Venezuela or Cuba are adamant on voting for the left in Colombia?,1,"['stupid', 'venezuelan', 'voted', 'chavez', 'maduro', 'colombian', 'even', 'watching', 'tv', 'thing', 'really', 'venezuela', 'cuba', 'adamant', 'voting', 'left', 'colombia']"
76c2da73157954b062c3,What can I do to get my mom to put her the soles of her feet on my penis?,1,"['get', 'mom', 'put', 'sol', 'foot', 'penis']"
2ad6ec7a2e68121cb5e7,Do you think kids that identify as transgenders actually have mental illnesses? Why or why not?,1,"['think', 'kid', 'identify', 'transgenders', 'actually', 'mental', 'illness']"
da438a425fc94bb56074,Why do Canadians dump old clothing & garbage all over US mall parking lots to avoid duty and then complain the US is not environmentally friendly?,1,"['canadian', 'dump', 'old', 'clothing', 'garbage', 'u', 'mall', 'parking', 'lot', 'avoid', 'duty', 'complain', 'u', 'environmentally', 'friendly']"
459e44320936673e0cf9,Why aren't people punished for illegally poisoning others?,1,"['people', 'punished', 'illegally', 'poisoning', 'others']"
d483c7a779d2b0ad337c,Are we at US at risk of losing our democratic norms under Trump? Can US democracy die when our institutions are under such attack?,1,"['u', 'risk', 'losing', 'democratic', 'norm', 'trump', 'u', 'democracy', 'die', 'institution', 'attack']"
46f4d6ece40042faf5ea,Are Jewish indentified people given a free pass on tribalism?,1,"['jewish', 'indentified', 'people', 'given', 'free', 'pas', 'tribalism']"
7240d84716608ef32938,Will white left and refugees destroy Europe?,1,"['white', 'left', 'refugee', 'destroy', 'europe']"
090c3c6f6a3000ec92f0,What causes Hispanic men to be severely pussywhipped?,1,"['cause', 'hispanic', 'men', 'severely', 'pussywhipped']"
48bded84ffa10457eb50,"If a woman is always right and a man is always wrong, then when a man tells a woman she is right, is he wrong?",1,"['woman', 'always', 'right', 'man', 'always', 'wrong', 'man', 'tell', 'woman', 'right', 'wrong']"
069776f34c0b83238be8,How can white people deal with racism from Asians?,1,"['white', 'people', 'deal', 'racism', 'asian']"
5163b050ae6f236118b8,"As to my question to Atheists, all of the responses about perception are excellent. One cannot perceive God. Why do they reject something they cannot perceive?",1,"['question', 'atheist', 'response', 'perception', 'excellent', 'one', 'cannot', 'perceive', 'god', 'reject', 'something', 'cannot', 'perceive']"
1beaf92b16104ed1db76,"When do you call yourself a Muslim? Is it when you've finished Ramadan? Because through birth right, you're technically a Muslim if your father practices and If you wear wraps.",1,"['call', 'muslim', 'finished', 'ramadan', 'birth', 'right', 'technically', 'muslim', 'father', 'practice', 'wear', 'wrap']"
1f1ad5a9dc6dcb6dd4bb,Which breed of women tend to be the best in bed?,1,"['breed', 'woman', 'tend', 'best', 'bed']"
8918c0ca164a99d1776a,"How can the POTUS ban any form of weapon he/she chooses? I thought the US Constitution were rights granted to us by God? If this true, why doesn't the POTUS ban all types of weather conditions that kills far more people than guns do?",1,"['potus', 'ban', 'form', 'weapon', 'chooses', 'thought', 'u', 'constitution', 'right', 'granted', 'u', 'god', 'true', 'potus', 'ban', 'type', 'weather', 'condition', 'kill', 'far', 'people', 'gun']"
3588aa5c97f26ba2e05b,"If remoaners love freedom of movement in the EU so much, why won't they do us all a favour and use their freedom of movement rights while they still can to move to another EU country before Brexit is complete?",1,"['remoaners', 'love', 'freedom', 'movement', 'eu', 'much', 'u', 'favour', 'use', 'freedom', 'movement', 'right', 'still', 'move', 'another', 'eu', 'country', 'brexit', 'complete']"
7b084065ba52bac246df,Is the Russian military a paper tiger?,1,"['russian', 'military', 'paper', 'tiger']"
72b5a3f0b30a2f33534f,What measures should the DAP take to prevent Malays from returning to power in Malaysia once the DAP wins the 14th general election?,1,"['measure', 'dap', 'take', 'prevent', 'malay', 'returning', 'power', 'malaysia', 'dap', 'win', '14th', 'general', 'election']"
a3b130b4d28bee7de415,Why does multiculturalism kill only the white race?,1,"['doe', 'multiculturalism', 'kill', 'white', 'race']"
a7c3ba4b9c9fd942b93a,What is the best way for a 30-year-old guy to hit on a teen girl in a pool?,1,"['best', 'way', '30', 'year', 'old', 'guy', 'hit', 'teen', 'girl', 'pool']"
f06ed844e6862b626b65,Are Alabamians descended from Tennesseans?,1,"['alabamian', 'descended', 'tennessean']"
1f3939246f3f4d3250d0,Is it right or not having sex with mom?,1,"['right', 'sex', 'mom']"
6e1b6d8e9f5c2b2a1b89,Why have Nobel Prizes been discredited over the last few decades?,1,"['nobel', 'prize', 'discredited', 'last', 'decade']"
52a1e2dd2a1de083b6dd,What made the Democratic Party of America a major contributor to radical Islamist groups?,1,"['made', 'democratic', 'party', 'america', 'major', 'contributor', 'radical', 'islamist', 'group']"
7a25492d5444687fe9f2,Why is BTS’ V so stupid?,1,"['bts', 'v', 'stupid']"
3a60d03fadef98d20dd9,Why does your ass taste so good?,1,"['doe', 'taste', 'good']"
ab46d9f6cd568096c306,"Why are most people withdrawn, selfish and bigoted in the UK? Strangers ignore each other these days.",1,"['people', 'withdrawn', 'selfish', 'bigoted', 'uk', 'stranger', 'ignore', 'day']"
4eec71ffa15524675948,What are things which make atheist stop having sex with their parents?,1,"['thing', 'make', 'atheist', 'stop', 'sex', 'parent']"
b309460bd1bad22a6ac1,How can I destroy University of Cambridge Local Examinations Syndicate (UCLES)?,1,"['destroy', 'university', 'cambridge', 'local', 'examination', 'syndicate', 'ucles']"
f8023b0ef1bab632faa9,Why are woman so complicated?,1,"['woman', 'complicated']"
396da5ba200089dc4189,"Who are the real parents of Michael Jackson's supposed children? They look nothing like either parent, they are clearly white and we all know Michael was black to begin with.",1,"['real', 'parent', 'michael', 'jackson', 'supposed', 'child', 'look', 'nothing', 'like', 'either', 'parent', 'clearly', 'white', 'know', 'michael', 'wa', 'black', 'begin']"
8940ac3374b2122ca8be,Why do Chinese lie about product specifications?,1,"['chinese', 'lie', 'product', 'specification']"
0b75113f983d452a9152,Does Trump have rabies?,1,"['doe', 'trump', 'rabies']"
d8e914c0112ebd44ba64,"If African-Americans account for 10-15% of the U.S. population, how come almost every other guest on the Maury show is black?",1,"['african', 'american', 'account', '10', '15', 'u', 'population', 'come', 'almost', 'every', 'guest', 'maury', 'show', 'black']"
ec636af423d70f640ee8,"Why are ""good"" cops so willing to tolerate, and even cover for, their corrupt or sociopathic brethren?",1,"['good', 'cop', 'willing', 'tolerate', 'even', 'cover', 'corrupt', 'sociopathic', 'brother']"
ddb94b9aeb622f5c52a6,Why is there no “straight pride” or “men’s day” worldwide (this feels like discrimination)?,1,"['straight', 'pride', 'men', 'day', 'worldwide', 'feel', 'like', 'discrimination']"
725e062687bcc909dc0c,"Does the term ""nigger"" apply to all dark skinned people or just Africans?",1,"['doe', 'term', 'nigger', 'apply', 'dark', 'skinned', 'people', 'african']"
ab3089f501ffc003bdf7,"The US banned high tech semi-conductor products to China, but has been badmouthing the Chinese investment in high tech semiconductor industries in China. Why has the US been a mind-twisted country in the world ?",1,"['u', 'banned', 'high', 'tech', 'semi', 'conductor', 'product', 'china', 'ha', 'badmouthing', 'chinese', 'investment', 'high', 'tech', 'semiconductor', 'industry', 'china', 'ha', 'u', 'mind', 'twisted', 'country', 'world']"
9b527f5c3e87dd0706b5,Why do doctors and other caregivers behave so insensitively?,1,"['doctor', 'caregiver', 'behave', 'insensitively']"
ece8a121f27fd09a5559,How do I stop Indian people from seeing my Instagram Profile?,1,"['stop', 'indian', 'people', 'seeing', 'instagram', 'profile']"
917e1d0a602f15b75d4c,Has anyone ordered from meds.shop@yandex.com before? Is it legit?,1,"['ha', 'anyone', 'ordered', 'med', 'shop', 'yandex', 'com', 'legit']"
e5407e046b3c532f6e63,How can Democrats hypocritically claim Republicans don't care about the Constitution when THEY do things like THIS?,1,"['democrat', 'hypocritically', 'claim', 'republican', 'care', 'constitution', 'thing', 'like']"
f52b7cd963e76b1c1359,Is coercion a survival tactic for males to mate?,1,"['coercion', 'survival', 'tactic', 'male', 'mate']"
6f0d56f603ee2eac0f72,"Trump and his supporters are not affected by the hatred of Liberals, however it is eating the Democratic party like a cancer. Hate kills the hater, so why do they hate?",1,"['trump', 'supporter', 'affected', 'hatred', 'liberal', 'however', 'eating', 'democratic', 'party', 'like', 'cancer', 'hate', 'kill', 'hater', 'hate']"
55b507cde5d7967f7fc7,Why do girls think they can have a chance with their celebrity love?,1,"['girl', 'think', 'chance', 'celebrity', 'love']"
009c065569f5b5c0cfba,Why are most police and former police assholes?,1,"['police', 'former', 'police', 'asshole']"
d5cc26c55a994c12c8bc,"Why are Tamil people not accepting Hindi? Somewhere in Chennai, they are ignoring me like I am a fool and I don't know anything.",1,"['tamil', 'people', 'accepting', 'hindi', 'somewhere', 'chennai', 'ignoring', 'like', 'fool', 'know', 'anything']"
af2d55a203086b3d51fe,How many black people are in heaven?,1,"['many', 'black', 'people', 'heaven']"
1dcf8b085f61c416a7c6,Can a Muslim do white magic?,1,"['muslim', 'white', 'magic']"
e53fd6886e6b00770a4a,"How many Black Africans were killed by whites in South Africa during apartheid, on average each year?",1,"['many', 'black', 'african', 'killed', 'white', 'south', 'africa', 'apartheid', 'average', 'year']"
8f15af43daadc8ce0349,"Why are Indians against Priyanka Chopra, recently?",1,"['indian', 'priyanka', 'chopra', 'recently']"
8c9f68672f1b973259b3,Do American cocks taste better?,1,"['american', 'cock', 'taste', 'better']"
1523d0c19f04419a79de,What are some good/small ideas suitable for the 90s?,1,"['good', 'small', 'idea', 'suitable', '90']"
93ba3cbaa51d9b7d8ebc,Why are protestants against confessing your sins to someone other than God? Question from a protestant.,1,"['protestant', 'confessing', 'sin', 'someone', 'god', 'question', 'protestant']"
b529bd367c4031982dcb,Why do South Indians hate Hinduism?,1,"['south', 'indian', 'hate', 'hinduism']"
826d3a623e281fdb1aef,"Why do Europeans say, “Where there are Italians, there is dirt”?",1,"['european', 'say', 'italian', 'dirt']"
04291ce58e25a9ba5c3e,"Why are most of you so bitter, and why do you think people suffering from BPD are at fault for that? Why do you lack empathy towards us but judge us for our symptoms? Do any of you even know what BPD is? Grow thicker skin.",1,"['bitter', 'think', 'people', 'suffering', 'bpd', 'fault', 'lack', 'empathy', 'towards', 'u', 'judge', 'u', 'symptom', 'even', 'know', 'bpd', 'grow', 'thicker', 'skin']"
